,textID,text,selected_text,sentiment
20088,672ab56c05,@ work....boyz make me sick..,sick..,negative
20089,563735b7ec, you are very welcome,welcome,positive
20090,99fb095fa3,Up already  Nooooooo!,Nooooooo!,negative
20091,28de5b4fab,"... I want to die. I want to TAKE my own life, forever. She`s trying to get me to do a duet.",die.,negative
20092,b784bbe0e7, so no rice or crusty bread with the chili .... aawww,so no rice or crusty bread with the chili .... aawww,neutral
20093,7893121d78,Craziier are off of msn!,Craziier are off of msn!,neutral
20094,2a5caa1f57,Is getting upset at work cus bindz and j are being bullies  and they won`t let me go duty free shopping!,they won`t let me go,negative
20095,3ced4abfe8, DUDE WHAT? I WANNNNAAAA GOOOOOO,DUDE WHAT? I WANNNNAAAA GOOOOOO,neutral
20096,9652b72a6f,thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,thinks that Pipers molars are cutting thru  we had a nice lil nap me and the girl...now just another friday night at home w/ the lil ones,neutral
20097,2439a8d00f,Its already hot outside...  thank goodness my car has amazing a.c!!! cyalater!!! off to work!!!,amazing,positive
20098,867a0c9aee,"Am good thanks, what`s Miami saying? How come u wrote to me?",good,positive
20099,2d7012a681,at work......thinking about the rest of my finals...summer almost here,at work......thinking about the rest of my finals...summer almost here,neutral
20100,a732d481a5,@_cassian is there a game   !,is there a game,neutral
20101,821930fdff," Wish could, but riding a tour from Chicago back to Iowa.","Wish could, but riding a tour from Chicago back to Iowa.",neutral
20102,b98906a3da, gl and say hi for me!,gl and say hi for me!,neutral
20103,7a45e7f21d, it wasn`t that good tonight  I know DCD though .... I won`t say what happened!,it wasn`t that good tonight,negative
20104,375b72af9e,sooo cloooseee,sooo cloooseee,neutral
20105,5bacc8c935,I love being in charge,love,positive
20106,c946cbd073, OMG that`s right HAHAHA I`m Stupid,Stupid,negative
20107,4c1d4dc2b9, Really?? I feel special,special,positive
20108,3cd2466b27,.....headache,headache,negative
20109,d682427694, we will!  we shall meet somewhere between utah and indiana.,we will!  we shall meet somewhere between utah and indiana.,neutral
20110,527874c31b,Enjoying d view @ sg flyer,Enjoying,positive
20111,7194077c14, were you roaming?? Same thing happen to me  so I switched to AT&T.,were you roaming?? Same thing happen to me  so I switched to AT&T.,neutral
20112,709eb2e7bf,Taco Bell With The Tramp!Yesssssir,Yesssssir,positive
20113,502a936ce8," - oh, COOL!! D. I`m going to like a bunchh of JB shows this summer... I am so broke now though  haha","- oh, COOL!! D. I`m going to like a bunchh of JB shows this summer... I am so broke now though  haha",neutral
20114,947c9ec438, Merlin wasn`t too bad. Already watched it on BT of course,Merlin wasn`t too bad. Already watched it on BT of course,neutral
20115,8e147242d9, not yet. I save the pages to read for when I travel,not yet. I save the pages to read for when I travel,neutral
20116,3da0a5a667,Be my Yoko Ono and follow me wherever I may go !,Be my Yoko Ono and follow me wherever I may go !,neutral
20117,0f1a1ab906,I had my hair cut today and my boyfriend didn`t notice....,I had my hair cut today and my boyfriend didn`t notice....,neutral
20118,24f274ceac, SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,SAN DIEGO! MOVE DOWN HERE! although whether right now is pretty cold. im waiting for the suck so i can go surf  I LOVE YOU,neutral
20119,00719e704e, I will later today since I have a planning for today,I will later today since I have a planning for today,neutral
20120,11eef23200, I`m soo jealous right now!!,I`m soo jealous right now!!,negative
20121,bb70462df8, Not Columbus but just wanted to say sorry to be missing Indiana show tomorrow. So sad  I will be in the woods with 8 GS.,sorry,negative
20122,1b7aa805a9," wow!! you really are a pretty talented lady, most impressed",talented,positive
20123,3b4754a287,"_13 Awe, THX so much! Neither of need 2b sick on Friday!!  Do u have any prayer requests?","Awe, THX so much!",positive
20124,f8b561af5d,So annoyed I missed Mitch Benn @ Lemon Tree. **** you What`s On!,So annoyed I missed Mitch Benn,negative
20125,bcf2d5d0f5,Can not afford the DR this year. I just can`t pull it off this time.,Can not afford the DR this year. I just can`t pull it off this time.,neutral
20126,595d2e24eb," I don`t know what that means, sorry",sorry,negative
20127,955c44f123,"time always seems to fly when im with wade, its weird; but i like it... a lot!",its weird; but i like it... a lot!,neutral
20128,2f0a0a28e7,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come.,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come.,neutral
20129,061853372a,_roo you`re welcome.,welcome.,positive
20130,ccae874456, aww  I wish there was sun out here. Then I can get a tan!!!!  (walks it out) go meee go meeee,w  I wish,positive
20131,532e130a23,Off to work,Off to work,neutral
20132,ceb3afc9fe,GIVE A HATER A Hug ? Why would you do that? I don`t like mwean people,I don`t like,negative
20133,e4b7062642, wishing you were here too babe.. we`d have a ball,wishing,positive
20134,e9b78a5852,home for the night to hang out with my mom and study,home for the night to hang out with my mom and study,neutral
20135,8336a4ed50,"Morning all. It`s Monday. Sigh. Trying to have a positive outlook on the day, but it`s being difficult already.","Morning all. It`s Monday. Sigh. Trying to have a positive outlook on the day, but it`s being difficult already.",neutral
20136,6bf8a989a8, I`m now a member of the street!!,I`m now a member of the street!!,neutral
20137,d4f9784647,"  We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today",d it absolutely ruled,positive
20138,6446289499,About to get my wisdom teeth pulled!,About to get my wisdom teeth pulled!,neutral
20139,c27812eb27,This is dedicated to all those moms out there - Happy Mother`s Day  ? http://blip.fm/~5z2g9,Happy Mother`s Day,positive
20140,c3c8b15113, Have fun at the show tonight... wish I could be there,fun,positive
20141,3654f58ea6,I still can`t believe the Matt McCoy interview got 255 views!! Twitter truly is....AWESOME!,Twitter truly is....AWESOME!,positive
20142,bdafbd84d8, jass warn me b4 u go to nxt war...i am there to have fun...,.i am there to have fun.,positive
20143,b6808289ee," http://twitpic.com/4j585 - HAHA nice, now I need an iPhone","A nice,",positive
20144,0f5cfa7cf2, that`s cuz you`re cruising the twitter #nightshift now,that`s cuz you`re cruising the twitter #nightshift now,neutral
20145,178ef7b16a,eye still hurts  I Think I`ll go sleep now...,hurts,negative
20146,7b27d569a6,finally over my sickness.,finally over my sickness.,positive
20147,815b8152c7,putting up a half naked dougie poster  i love sugar`s ladmag,love,positive
20148,dddc219bb5,"Working from home today, my back is killing me  Doctor and then physio after later today.",killing me,negative
20149,11c9720582," talks about _Dunk http://partyends.com/blog/?p=1654 , their CD release is tonight at Stubb`s! Wish I could go support!!","talks about _Dunk http://partyends.com/blog/?p=1654 , their CD release is tonight at Stubb`s! Wish I could go support!!",neutral
20150,593500af51,"_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.","_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider.",neutral
20151,d9a561a7a4,ps it`s rainging,ps it,positive
20152,c04744b453, they just said she was very elusive; should be tricky,elusive;,negative
20153,9285ae78eb,Getting ready for work... think I`m catching a cold  yay!! Now I gotta pull a 9 hour shift... holla at ya sometime tomorrow.. peace,Getting ready for work... think I`m catching a cold  yay!! Now I gotta pull a 9 hour shift... holla at ya sometime tomorrow.. peace,neutral
20154,7467da7a43,happy mothers day to my mom & all the other mommies / moms to be! have a qood one ladies,happy,positive
20155,ae5a6f4ca0,"Happy mothers day to all the Twitter moms, sent my own mom a very sleepy video by phone and called after.",Happy,positive
20156,bff8b0df9d,Watching the CAVS!!!!!,Watching the CAVS!!!!!,neutral
20157,b2b8bd411d,"had a good day driving up mountains, visiting katie, eating chips & fudge and stocking up on lovely smelling soaps",lovely,positive
20158,c37503c91d,quick catch up on missed Neighbours ... poor Libby,missed,negative
20159,db58450221, I already did..,I already did..,neutral
20160,86d83b5d8d,i love his nose kisses,i love his nose kisses,positive
20161,f6d7efecca,ah seriously i dont even work with children some how i am still sick!  groundhog friday just got worse.,sick!,negative
20162,7d71201287,i have nothing to do except right a eassy due on monday D: :[ :{  ]: }:,i have nothing to do except right a eassy due on monday D: :[ :{  ]: }:,negative
20163,1d0314ee04,eating maccies,eating maccies,neutral
20164,00fa6dad9c,sam and sean are teasing me saying they are gonna get wings without me,sam and sean are teasing me saying they are gonna get wings without me,neutral
20165,9a4d9202b1,I guess you`re not talking about Orlando Magic ! There was nothing magical about it,There was nothing magical about it,negative
20166,490bfdc54e, the justice left when DJ Talent was voted off (N),the justice left when DJ Talent was voted off (N),neutral
20167,df19108700,"I`m feelin sad, depressed, lonely, unhappy all at once. Rwhats wrong with me","I`m feelin sad, depressed, lonely, unhappy all at once.",negative
20168,d5a9200a9b,  heheheheh... lol... I always figured he`d send them your way if he got any dupes... I felt bad not sending him stuff...,. I felt bad not sending him,negative
20169,6dd3a9c663,hi  thanks for the follow  good luck with your friend? ha,good luck,positive
20170,8972536d2a,Getting ready for week  Its too nice today to be stuck inside working!,Its too nice,positive
20171,10094def76, it was way worse than that ...and where were you why didnt you say hello?,it was way worse than that,negative
20172,8e5294a967,"Eating Toast  ~Peanut Butter,,Yum","Eating Toast  ~Peanut Butter,,Yum",positive
20173,89e5b0a695,"my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...","my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...",neutral
20174,eb8d229cba,Again.. check out http://www.myspace.com/therealfunkymonkey  ....these guys rock this one too  ? http://blip.fm/~5jkbc,rock,positive
20175,3def5e519c,_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!,miserable fo,negative
20176,8397aedf53,Dropped my lei off at the cemetary.,Dropped my lei off at the cemetary.,neutral
20177,e4f29d90de,  so thats how u spent ur weekend so far?,so thats how u spent ur weekend so far?,neutral
20178,9a787bc75e,#Java is not working - hmph!  Can`t upload photos to #Facebook.,#Java is not working - hmph!  Can`t upload photos to #Facebook.,negative
20179,4467571b30,OK its official I'M OLD! at least I feel likewise OLD & TIREDD & WASTED!!,OLD & TIREDD & WASTED!!,negative
20180,10384b6929, aw,aw,neutral
20181,80ee4bfc8b, not if you have to be to work at six...,not if you have to be to work at six...,neutral
20182,23bb49f83f,i hate my life big time its sooo poop gode i ould cry,i hate my life big time its sooo poop gode i ould cry,neutral
20183,6e7a7d4e2a, http://twitpic.com/4wrxq - whens your little gingg getting twitter ? from g + j,whens your little gingg getting twitter ? from g + j,neutral
20184,64af9c3568, your lisa rogers carpool is now my alltime fave!! Good work!!,fave!,positive
20185,8918d1168c,My teratoma has a cavity and is experiencing male-pattern baldness,My teratoma has a cavity and is experiencing male-pattern baldness,negative
20186,64a6080779,hoping to hear from you all soon,hoping to hear from you all soon,positive
20187,ee3b7ce4ba,Got a day of painting,Got a day of painting,neutral
20188,feb508ccf4,is getting the kids ready for school before deciding the workout du jour,is getting the kids ready for school before deciding the workout du jour,neutral
20189,bd4e45abe3,NO FREE WIFI!?!? My vacay is ruined!!!!,ruined!!,negative
20190,2ff0a99c9d," Great service, but I find the time lag from time of posting to appearance on Twitter to be a small downer","Great service, but I find the time lag from time of posting to appearance on Twitter to be a small downer",neutral
20191,edbcff9866,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com,neutral
20192,9f97a983a8," she`s in LA, wanting sun today... but apparently LA isn`t cooperating",A isn`t cooperating,negative
20193,7a32ad90eb,don`t want to go!!!,don`t want to go!!!,negative
20194,8a2997ca89, All is well..That ends well! < unless of course well times the power of three = the sum of ends if X being All,All is well..That ends well!,positive
20195,2b6506413e,_1 yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend,yeah we only went for 5 days  im trying to get back in november with my mom for super soak stars weekend,neutral
20196,7c8812218d," I did do that one Twitter while driving, although the iPhone keypad sucks for driving and typing",iPhone keypad sucks,negative
20197,ae499c7264,@ work do not feel like bein in dis **** today,@ work do not feel like bein in dis **** today,negative
20198,ce14123de0,Day dreaming of Fuzzball and SNL  http://fuzz-ball.com/twitter,Day dreaming of Fuzzball and SNL  http://fuzz-ball.com/twitter,neutral
20199,597a6a2938,"_M Melted maybe 2 square inches of skin. Ran it under cold water for a min or two and then iced until the ice melted. Now, hurts","Now, hurts",negative
20200,eb81bfa4f9,eating breakfast  getting ready to go to school ;(,eating breakfast  getting ready to go to school ;(,negative
20201,0295afcc6e,On the phone with the bank.,On the phone with the bank.,neutral
20202,0be33a7ed2," Awww, *hugs* I wish I could help.","Awww, *hugs*",negative
20203,7cc64d9c81, boo i`m a week late  how long u in town for?,boo i`m a week late  how long u in town for?,neutral
20204,f88d710663,I really need to invest in an elliptical machine... Running with shin splints sucks!!,splints sucks!!,negative
20205,d993569e04,"'Thick as pig **** - went to Oxford' - Helena`s (Cantab) friend`s description of me to her boyfriend, yesterday...",'Thick as pig ****,negative
20206,550cb6b84d, I miss going to EK every summer & christmas vaca  Take me there!,miss,negative
20207,e488594de6,watching it rain,watching it rain,neutral
20208,687ba8df62,"Wanted to take a photo of the storm, but misplaced my camera!","Wanted to take a photo of the storm, but misplaced my camera!",neutral
20209,9080fd1e1c," I recommended .net, I guess since they bought something from you they featured you. Hopefully it brings in more business",Hopefully,positive
20210,730c6d52d6,wishing I got fij,wishing I got fij,positive
20211,119dee6c36,_A_Tx lol i havent watched it yet..  congrats!,congrats!,positive
20212,417ff5e73d,off to bed with my sore ****,off to bed with my sore ****,neutral
20213,3163cf50c0,soooo fed up with this,soooo fed up,negative
20214,3b3a1b29f3,"Lost his favorite thing he loves to always have on him, his story of the year Key Chain..",Lost his favorite thing,negative
20215,1d9d3763b7,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,Ugh! I just realized that I have to completely redo my tweetdeck groups! Pains of computer being wiped clean!,negative
20216,9870517616,  Lettuce & spinach does best in cool weather.. I live in florida..not much luck growing those..,Lettuce & spinach does best in cool weather.. I live in florida..not much luck growing those..,neutral
20217,53abc1848b,"Come on, man, give me some slack!","Come on, man, give me some slack!",neutral
20218,15bcf2e2d2, this is very true about ! but you do have to admit it was pret-ty funny! im bout to go you tube it!  lol,funny!,positive
20219,3524590f3f," OMG! Taylors in London! Your near Scotland, please come visit Glasgow",OMG!,positive
20220,01bee48fb2,is working hard or maybe thats hardly working,is working hard or maybe thats hardly working,negative
20221,fc20a57c1e, haha   y`all should REALLY hurry up and announce AUSTRALIAN tour dates. it`s been 3 freaking MONTHS! ,haha   y`all should REALLY hurry up and announce AUSTRALIAN tour dates. it`s been 3 freaking MONTHS!,neutral
20222,0508be9224, i agree,i agree,positive
20223,c3de8543ac, Wish I was in ATL!!,Wish,positive
20224,fd1417ace9,I have clocked out for possibly my last time at Northview Middle School.,clocked out fo,negative
20225,9b18b98c3d," Love that she couldn`t just stop with one picture! First one is priceless, but the speedo is great, too.  Kudos to mom.","First one is priceless, but the speedo is great, too.  Kudos to mom",positive
20226,5e37edf0dc, Dang me too! It`s only a 4 hour drive! Too bad it`s my daughters 1st bday party  it`s hosted by Donnie,Too bad,negative
20227,2ffd3a0169,jazzy we should be in vegas w A team,jazzy we should be in vegas w A team,neutral
20228,5c9575adf2," I`m just a couple bus stops away from an LC, but I didn`t realize that until about a month or so ago","I`m just a couple bus stops away from an LC, but I didn`t realize that until about a month or so ago",neutral
20229,6e57e98bad, y u gotta say all that,y u gotta say all that,negative
20230,6c90177b66,_Molecule where is Sackiroth,_Molecule where is Sackiroth,neutral
20231,e0e2a2df1b, me too except move that 7am to 9am,me too except move that 7am to 9am,neutral
20232,f97bba621d,Is Going To Buy A Wacom Today ... Goood Times,Goood,positive
20233,999e8cd703, Good!! Busy as heck but good. Feeling yucky at the moment.,Good!! Busy as heck but good. Feeling yucky at the moment.,neutral
20234,27c80ed58d,"I am so grateful I am your daughter!  Happy Mother`s Day, Okasan.  Thank you for everything... always!",Thank you for everything... always!,positive
20235,b1ee312ccc,shopping tomorrow? I think yes,shopping tomorrow? I think yes,neutral
20236,915b802473,still shoesless  que ardillaaaaaaaaaaaa!,still shoesless  que ardillaaaaaaaaaaaa!,neutral
20237,6667e8e216,off to liverpool now!,off to liverpool now!,neutral
20238,4c96c2361a,"Hmm, $25 to see the Decemberists, but I have to go to Raleigh on a work night... or $95 for cheap seats to the Bolshoi? Probably neither",cheap se,negative
20239,340ac28ed8,Back to reality... boo,boo,negative
20240,791b3689e0, THANK YOU LOVE!,THANK YOU LOVE!,positive
20241,4fd68f050a,just woke up...dont want to go into work at 4,dont want to go into work,negative
20242,2e60a1e214, does that mean your going to block me?,does that mean your going to block me?,neutral
20243,b13da23b5c,I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL,not proud of,negative
20244,ad08459899,no class the next two days...but work  everyday from today til next wednesday  so sad,so sad,negative
20245,4e92d725ff,i`m sickk  ... tomorrow will be a disaster if i don`t get better.,i`m sickk  ... tomorrow will be a disaster,negative
20246,8f7c2f13cd, work outside,work outside,neutral
20247,2da09891b0,I am sitting at the computer eating grapes  it`s hailing outside! o: I MISS SUMMER.,MISS,negative
20248,c7a0689cfc," also: is there a strategic IT plan that maps to the bus strategic needs, that deliver value over time? No more waterfall","also: is there a strategic IT plan that maps to the bus strategic needs, that deliver value over time? No more waterfall",neutral
20249,b27452a3bd, which case? I got a new one last week and I`m not thrilled at all with mine.,d I`m not thrilled at all with mine.,negative
20250,3835d86320, and now I am starting to feel really old.,starting to feel really old.,negative
20251,0b8ab11f4e, i`ll wear mine too!,i`ll wear mine too!,neutral
20252,5aa2d1b0b7,Chillin` following some cool people!,cool,positive
20253,e9e30e6b1f, It`d be really hard to give up my chocolate while reading.  Does chocolate count as a food?,really hard to give up my chocolate,negative
20254,2ecf0daf3b,my HD is full. need to cleanup a lot,my HD is full. need to cleanup a lot,neutral
20255,97a68787ab,is TATTEDDDDD!!!!!!!!!!!!!,is TATTEDDDDD!!!!!!!!!!!!!,neutral
20256,8f2113e882,officially has pink eye.,officially has pink eye.,neutral
20257,3c02175407, is that teh part where hes liek feeling the girl. i feel sooo soooory for her,soooory,negative
20258,6f47822902,Hey guys I`m going to create an iPhone app that`s a twitter client called Tweetilicious please  me your thoughts!,Hey guys I`m going to create an iPhone app that`s a twitter client called Tweetilicious please  me your thoughts!,neutral
20259,32a3db5e23, fuckyoumonday?  I like it. It`s a totally ****-tastic rainy day here. :/ I`m off to work. *hugs*,fuckyoumonday?,negative
20260,2a625b91fb, way i bought it today aswell now i have it twice cos i pre ordered it aswell  cya later x!,way i bought it today aswell now i have it twice cos i pre ordered it aswell  cya later x!,neutral
20261,ec5007e3ef,My cucumber has gone limp,limp,negative
20262,dabe0583a0, he is the meanest lil boy ever!!!!!!!!!! When I was a lil girl everyone loved me,he is the meanest lil boy ever!!!!!!!!!! When I was a lil girl everyone loved me,neutral
20263,7a87a64ebf,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend,hope you all enjoy the smoothness on this lovely weekend,positive
20264,050356e20d, feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love youth!,feeling better - did nothing yesterday but lay around.   hate i missed the youth leader polar bear swim   gotta love yout,neutral
20265,220799de31,My preorder of the Razer Sphex shipped today. I`ll be paying to review it because Razer is ignoring my emails,ignoring,negative
20266,c466bc4254,Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining,Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it`s raining,neutral
20267,f1a1b692f7,WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...,WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...,neutral
20268,7e7c847db7,  so ur name is also Naina,so ur name is also Naina,neutral
20269,29ab0097e4," **** - that`s sad, then... I haven`t heard the new one yet. Sounds like I`ve been spared a tragedy.",****,negative
20270,d15afaf7de,Life can get soo Dull sometimes what do you do when u have no 1 around  x,Life can get soo Dull sometimes what do you do when u have no 1 around  x,negative
20271,1d80a610b6, gonna go home and TRY to take a nap. I am emotionally exhausted   ... I will be in after.. <3,emotionally exhausted,negative
20272,ee9753d744,Officially out of my apt  Learned some stuff about the crazy neighbors that used to live across the hall....scary!,.scary!,negative
20273,8245685708,- me and my mom`s cars were broken into.  I feel violated.,I feel violated.,negative
20274,b42d1182ba,I wanna buy a million copies. But i aint that rich   just buy some more copies urself hahah,ut i aint that rich   just buy some more copies urself,negative
20275,f220e2599a, aww bradie loves perth  I love the ad at the top of his page too lol ****,loves,positive
20276,c153ac8c4c,Is at the botanical gardens and its beautiful but she forgot an extra memory card so no pictures today,its beautiful,positive
20277,9f611e837c, So true Donna  Wish you a joyfull sunday ~Siddy,a joyfull,positive
20278,ed6c07e60b," Thanks hon, doing great and yourself? Happy Mothers Day",Happy,positive
20279,6d85f08737,#FollowFriday In honor of my web buddies who moved.     ,In honor of my web buddies who moved.,neutral
20280,a8bfea94d2,hurray twin girls born on this beautiful May day,beautiful,positive
20281,a816d2852e, that doesn`t sound like fun,doesn`t sound like fun,negative
20282,8c10bbab26," Sorry your day was so bad   Gettin the drink on, good plan!","Sorry your day was so bad   Gettin the drink on, good plan",neutral
20283,95b735390a,it`s nice to see my #euruko pictures (http://twurl.cc/xd1) on the big screen during a conference break,nice,positive
20284,3e4e5935a1,Nothing beats spending an evening with my mom,Nothing beats spending an evening with my mom,positive
20285,7543a8e299,http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can,http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can,neutral
20286,d237e3c774,having Bigi & Tokyo Fashion Spree tmr  Check out SIH web ^____^,having Bigi & Tokyo Fashion Spree tmr  Check out SIH web ^____^,neutral
20287,710518d408, ugh I`m not doin too good,ugh I`m not doin too good,negative
20288,f7e3e50900, two macaroons go into a bar....one says oh your a nut.  wow I need to get out more.,wo,positive
20289,63f6b47d98," it really made my night. infact, it made my weekend! well done.",well done.,positive
20290,4e6480e9d5, yessssssir!!,yessssssir!!,neutral
20291,0557eb8770,"Gary Just tried the Ommegang Chocolate Indulgence: no chocolate, no indulgence, just ... metallic.  Best I can... http://ff.im/-3o7RV",Best I can...,positive
20292,119e0000be, OMG!! that is tragic!,OMG!! that is tragic!,neutral
20293,c57d176422," Ahh.  ... Well, I was hoping that I could learn some stuff on the way. ... Why not you and I work on separate things but also",s hoping,positive
20294,a1e016fee9,J Ross you can`t leave the killers still singing and run the titles - you should have been edited out for more music - happy - not,happy - not,negative
20295,943d0dd113,_soul i look forward to your new cd  big fan,i look forward to your new cd  big fan,neutral
20296,64b90fc567, I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up,I used to row in high school and just found out there is a rowing club ten minutes away from me so I thought I should sign up,neutral
20297,aa2019403f,"I was going to visit my sister today, but she`s grumpy.  I`ll just chill at home with the family and visit her tomorrow.","I was going to visit my sister today, but she`s grumpy.  I`ll just chill at home with the family and visit her tomorrow.",neutral
20298,5020779153,doesn`t wanna get dressed up and be an adult today.,doesn`t wanna get dressed up an,negative
20299,72f9f98c40,My baby is going to her first sleepover tonight   I`m gonna need a lot of wine to get me through today,My baby is going to her first sleepover tonight   I`m gonna need a lot of wine to get me through today,neutral
20300,4162331b02, LIKE DREW SAID 'GIVE TC A CHANCE' WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http://bit.ly/r6RfC,MISS,negative
20301,5255476804, I can`t have any.,I can`t have any.,neutral
20302,04916c9d2c,"Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more fun..",no more fun..,negative
20303,cfc16da43d, Loads of Beard papas have disappeared in the UK too,disappeared,negative
20304,43e0a01fa1, I second that. I wish it rained more where I am,I wish it rained more where I am,positive
20305,02d2f029fd," Well yeah, the hormone things basically a given  thought he had misbehaved specifically to upset your mom and you.",t he had misbehaved specifically to upset your mom and you.,negative
20306,31365587dd," it`s ok.  I`ll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.","it`s ok.  I`ll have reached 3,000 tweets and be in dreamland by then so have a good sleep!! talk later.",neutral
20307,a11eaabb64, I know! I`m so slow its horrible. DON`T TELL ON ME!,horrible.,negative
20308,4288cc855c, awww! i didnt see this till now and edwin just left! i knew you wanted some! forsure tomorrow i`ll make u a new batch!,awww! i didnt see this till now and edwin just left! i knew you wanted some! forsure tomorrow i`ll make u a new batch!,neutral
20309,5055c39cf3,  You`re just jealous!  Guess you`ll be walking around the office tomorrow in your Malo!,You`re just jealous,negative
20310,f25435821e,"needs water, paper towels and coke from the store but feels too sick to go get it",feels too sick,negative
20311,f56810c559,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz,everybody needs some time on thier own  Guns N Roses x ? http://blip.fm/~5z5kz,neutral
20312,fd040f634b, hahaha sa una lang yan!  i started with 40 minutes ng 5k.  that was a year ago.,hahaha sa una lang yan!  i started with 40 minutes ng 5k.  that was a year ago.,neutral
20313,850ddabf9f,"just woke up, its laura`s last full day here  Last night we watched embarrassing home movies",d embarrassing home movies,negative
20314,0dd8ba12a4," dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha",i feel so lame,negative
20315,6518cc7bbf,"dreading this weekend, every minute of it is me doing coursework i should of done during the week AND learning 2 pages of french speaking","dreading this weekend, every minute of it is me doing coursework i should of done during the week AND learning 2 pages of french speaking",neutral
20316,58e1425222, ya`ll going out without me,ya`ll going out without me,neutral
20317,09f89c9b0f, Something like that!,Something like that!,neutral
20318,289ef1ad8b, Absolutely!  When we hit bottom there is only one way to go.,Absolutely!  When we hit bottom there is only one way to go.,neutral
20319,4cf26a7411,"piecing a photo quilt for Boeing employees to be hung in Huntington Beach. Sadly, many people in the quilt pics are now laid off.","Sadly, many people in the quilt pics are now laid off.",negative
20320,871f64996b,"_Punk_Robot  wtf.....winter isn`t due til monday, am freezing",wtf.,negative
20321,a19a104dac,roughnight,roughnight,negative
20322,a1844374d3, oh dear.,oh dear.,neutral
20323,d814ac9107,I can`t eat a hot pocket anymore without thinking about Jim Gaffigan,I can`t ea,negative
20324,df3b9db21c,"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany.",stupid,negative
20325,017f977fe1,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol,neutral
20326,b5010b8efb,Wedding anniversary meal yest. - first 5* proper meal out with wife since Rohan born. She did well and only checked her phone 80 times,She did well and only checked her phone 80 times,negative
20327,cdc7b84fe2,"last leg of my travels today. totally exhausted, but thank goodness 'Ed' is keeping me company","totally exhausted, but thank goodness 'Ed'",neutral
20328,d6135d1c73,I hate this bit,I hate this bit,negative
20329,cb1c6e6a4c, anyday! I hate living here!,I hate,negative
20330,52fa142882,dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can`t watch and code,dammit! hu,negative
20331,a862596878," I don`t think I am, my sisters refusn to get me a ticket now.  what you doing next week?","I don`t think I am, my sisters refusn to get me a ticket now.",negative
20332,e48e6f7013,i love mandy moore so much  and also angela,i love mandy moore so much  and also angela,positive
20333,69f33c37a7,Last time in the drama room,Last time in the drama room,neutral
20334,af5a487100,On my way to Ft. Knox   http://myloc.me/1Zyg,On my way to Ft. Knox,neutral
20335,c53be955ce,I don`t think the coffee at work agreed with my tummy,I don`t think the coffee at work agreed with my tummy,negative
20336,1759a163ae," Oui, I figured that since its a day off, I`d better start brushing up on my french; so far I have learnt Bonjour and Oui","Oui, I figured that since its a day off, I`d better start brushing up on my french; so far I have learnt Bonjour and Oui",neutral
20337,8315b1c726, she`s hot     What is up w/ all the unknown followers? I`ve got quite a few- no clue as to why they`re following ME.,she`s hot,positive
20338,916efddeb5,Wishing everyone a good night,Wishing everyone a good night,positive
